timestamp,temperature_C,RUL_hours
2024-01-22 04:00:00,149.45475049526286,2047
2024-01-22 05:00:00,151.7580468379109,2046
2024-01-22 06:00:00,149.08781976897282,2045
2024-01-22 07:00:00,149.50607674903648,2044
2024-01-22 08:00:00,150.0285318039969,2043
2024-01-22 09:00:00,150.2162202985865,2042
2024-01-22 10:00:00,148.61417277358007,2041
2024-01-22 11:00:00,151.32956746183754,2040
2024-01-22 12:00:00,151.5260693200404,2039
2024-01-22 13:00:00,149.2588928016006,2038
2024-01-22 14:00:00,148.05666286353366,2037
2024-01-22 15:00:00,147.6249432935249,2036
2024-01-22 16:00:00,149.29720203282344,2035
2024-01-22 17:00:00,150.60212560590318,2034
2024-01-22 18:00:00,149.5730792439694,2033
2024-01-22 19:00:00,150.92251192095924,2032
2024-01-22 20:00:00,150.0881607075975,2031
2024-01-22 21:00:00,149.1315051857404,2030
2024-01-22 22:00:00,149.50021440338185,2029
2024-01-22 23:00:00,150.77340141074222,2028
2024-01-23 00:00:00,147.7489236044237,2027
2024-01-23 01:00:00,150.00583926978695,2026
2024-01-23 02:00:00,148.1355380971625,2025
2024-01-23 03:00:00,149.1880799716246,2024
2024-01-23 04:00:00,150.70221295890784,2023
2024-01-23 05:00:00,148.38500550518677,2022
2024-01-23 06:00:00,149.17239989479492,2021
2024-01-23 07:00:00,148.1961090899545,2020
2024-01-23 08:00:00,153.51213523928664,2019
2024-01-23 09:00:00,152.79326615034157,2018
2024-01-23 10:00:00,150.55821317421686,2017
2024-01-23 11:00:00,150.3514289954409,2016
2024-01-23 12:00:00,150.80463690493454,2015
2024-01-23 13:00:00,150.28429773171138,2014
2024-01-23 14:00:00,150.47793598823256,2013
2024-01-23 15:00:00,150.4212737682475,2012
2024-01-23 16:00:00,153.38489037635836,2011
2024-01-23 17:00:00,152.3864899201993,2010
2024-01-23 18:00:00,152.91482993720592,2009
2024-01-23 19:00:00,149.4637048743459,2008
2024-01-23 20:00:00,147.92189966764352,2007
2024-01-23 21:00:00,148.10026012713388,2006
2024-01-23 22:00:00,150.9321713213258,2005
2024-01-23 23:00:00,152.22694464146326,2004
2024-01-24 00:00:00,147.24839704374767,2003
2024-01-24 01:00:00,149.05571682021522,2002
2024-01-24 02:00:00,151.08307456753064,2001
2024-01-24 03:00:00,150.62783800255582,2000
2024-01-24 04:00:00,149.3593204711079,1999
2024-01-24 05:00:00,150.1779933738834,1998
2024-01-24 06:00:00,149.73985672754083,1997
2024-01-24 07:00:00,149.58844671933198,1996
2024-01-24 08:00:00,150.0180639380034,1995
2024-01-24 09:00:00,147.94322714233004,1994
2024-01-24 10:00:00,151.27352569721396,1993
2024-01-24 11:00:00,148.1309918138249,1992
2024-01-24 12:00:00,151.41718189629643,1991
2024-01-24 13:00:00,149.20853039765257,1990
2024-01-24 14:00:00,150.32993374566507,1989
2024-01-24 15:00:00,150.00436918808057,1988
2024-01-24 16:00:00,148.29101148310536,1987
2024-01-24 17:00:00,148.91216959261084,1986
2024-01-24 18:00:00,147.80798083925256,1985
2024-01-24 19:00:00,148.24354756866907,1984
2024-01-24 20:00:00,149.87379760428624,1983
2024-01-24 21:00:00,150.963157444837,1982
2024-01-24 22:00:00,148.5668253957458,1981
2024-01-24 23:00:00,147.51431887602652,1980
2024-01-25 00:00:00,149.53589073086158,1979
2024-01-25 01:00:00,152.86377745145597,1978
2024-01-25 02:00:00,147.81002639731796,1977
2024-01-25 03:00:00,149.9524254722973,1976
2024-01-25 04:00:00,149.40707441061264,1975
2024-01-25 05:00:00,147.17468813742528,1974
